ID,Name,Image,Url,Review count,Category,Rating,Price,Latitude,Longitude,Address,City,State,Country,Phone,Review
_PEiTpmT2gGp5cObcnKRPQ,SF Kebab,https://s3-media4.fl.yelpcdn.com/bphoto/-6Iq83PZnNXaDx4fA2ryYA/o.jpg,https://www.yelp.com/biz/sf-kebab-san-francisco-4?adjust_creative=p_i29FF-54d8kZjwnVpdpg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=p_i29FF-54d8kZjwnVpdpg,408,Mediterranean,4,$$,37.767008,-122.3901191,550 16th St,San Francisco,CA,US,(415) 255-2262,"['go warriors!!!!\n\nwe visited SF kebab during the NBA finals- \ni SO appreciate sfkebab- \nfalafel wrap\nfries\nhummus plate \nall delicious \n\ni saw others plates...', 'Very disappointing experience. The food was so bland and cold . The meat tasted like absolutely nothing , so did the rice . I was expecting a lot more . The...', ""I can imagine this might be a spot where people take UCSF candidates out to eat. Please don't. \n\nMy kebab was dry af, which I tried to salvage by pouring...""]"
_RysiB_bqTgCBmG8W96H4A,In-N-Out Burger,https://s3-media3.fl.yelpcdn.com/bphoto/tA7IhV3Kub0eqPpi_X6-JQ/o.jpg,https://www.yelp.com/biz/in-n-out-burger-san-francisco?adjust_creative=Sb39Q_neG8ncCfDxiJ2TWw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Sb39Q_neG8ncCfDxiJ2TWw,1914,Fast Food,4,$,37.80775,-122.418554,333 Jefferson,San Francisco,CA,US,(800) 786-1000,"['Great food near the pier!! Long Lines tho be ready to wait\n\nI recommend a burger a movie at AMC Theaters Metreon! \n\nSuch a wonderful summer of movies in...', ""I can't describe the delicious burgers here because they are very filling and big\nCan you not eat anything for a whole day))\nI thank both the waiters and..."", ""Always love In-N-Out whenever I'm in California. This is the only location in downtown SF. That, and the location of sitting in Fisherman's Wharf means that...""]"
_vezeQfs2sWv70P1BXOl8Q,Amphawa,https://s3-media1.fl.yelpcdn.com/bphoto/cJLMUqim18VTWk4YSbJVnQ/o.jpg,https://www.yelp.com/biz/amphawa-san-francisco-2?adjust_creative=p_i29FF-54d8kZjwnVpdpg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=p_i29FF-54d8kZjwnVpdpg,537,Thai,4,$$,37.7807999,-122.4732285,5020 Geary Blvd,San Francisco,CA,US,(415) 221-2824,"['We ordered take out again... thank you COVID.  Here is what we ordered, The ordering and pickup process was easy and quick... note the packing list is all...', 'All of sudden I craved for noodle soup, so I gave this place a try. This place served a decent beef noodle soup, but I expected the portion to be a little...', ""This is a perfectly fine restaurant.  \n\nFood is good, service is fine and the prices are fair.  But there's something missing here.  Excitement.  Maybe it's...""]"
_XPU1qdV4uBUlHGEjpcH3A,Mission Banh Mi,https://s3-media3.fl.yelpcdn.com/bphoto/XQDR6Espsz_qdOyvQGeVRQ/o.jpg,https://www.yelp.com/biz/mission-banh-mi-san-francisco-2?adjust_creative=p_i29FF-54d8kZjwnVpdpg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=p_i29FF-54d8kZjwnVpdpg,193,Sandwiches,4,$,37.76164,-122.419456,2200 Mission St,San Francisco,CA,US,(415) 551-1772,"['Best frikin bahn mi ! I love this little gem. The tofu and mushroom is really good. The pork one is bomb.com too. 10/10 recommend', 'TL;DR - Confused by the high ratings, the sandwiches are mediocre at best.\n\nThis is located inside Duc Loi supermarket, which is a fantastic Asian grocery...', 'Sandwiches only available on weekends\n\nBest value for quality hands down. \n\n$6.99/sandwich \n\nThe vietnam sandwich I would rate 3.5/5\nThe bbq chicken...']"
_zCS5z46c2ZgoEDdMPjT8A,Violet's,https://s3-media3.fl.yelpcdn.com/bphoto/z99YcuC6tIhL--8FV0BfEQ/o.jpg,https://www.yelp.com/biz/violets-san-francisco?adjust_creative=p_i29FF-54d8kZjwnVpdpg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=p_i29FF-54d8kZjwnVpdpg,230,Cocktail Bars,3.5,$$,37.78181,-122.48396,2301 Clement St,San Francisco,CA,US,(415) 682-4861,"[""Located in San Francisco's Outer Richmond neighborhood on the busy thoroughfare that is Clement Street, Violet's is a local modern gastropub specializing in..."", 'Definitely underwhelming and overpriced. Came here with some friends for drinks, and unfortunately, they were very watered down. One of the cocktails tasted...', ""Came here with my husband tonight and was extremely underwhelmed. It's a cute space and nice vibe but the food was mediocre at best. We had the oysters...""]"
_zfxJqH3XZ65X8sNYVKGqg,Pa'ina Lounge & Restaurant,https://s3-media2.fl.yelpcdn.com/bphoto/FF7NuQ0CTghoz5p36_2e_g/o.jpg,https://www.yelp.com/biz/paina-lounge-and-restaurant-san-francisco?adjust_creative=Sb39Q_neG8ncCfDxiJ2TWw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Sb39Q_neG8ncCfDxiJ2TWw,718,Hawaiian,4,$$,37.785115,-122.432376,1865 Post St,San Francisco,CA,US,(415) 829-2642,"['Came here for the first time this past Sunday after a few friends recommended it to me. I walked past a few times before but discounted it due to the fact...', 'TUESDAY $1 oysters\nWEDNESDAY wing night\n\nLocated next to Japantown, where you can get crepe or ice cream after dinner. Street parking- make sure you put...', ""If you are looking for $1 oysters, be sure to check out Pa'ina on Thursdays! Their happy hour special is available all day or until they sell out.\n\nAs a...""]"
_znCP80YosgWCZu-xkqk5w,NOVY Restaurant,https://s3-media3.fl.yelpcdn.com/bphoto/wz44HHST88IZ67_uSEGZgw/o.jpg,https://www.yelp.com/biz/novy-restaurant-san-francisco-6?adjust_creative=Sb39Q_neG8ncCfDxiJ2TWw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Sb39Q_neG8ncCfDxiJ2TWw,490,Mediterranean,4,$$,37.75153,-122.43212,4000 24th St,San Francisco,CA,US,(415) 829-8383,"['Ordered the halloumi cheese as an app and the pasta/burger for entrees. Food was delicious, portion size respectable and service unmatched! The wait staff...', ""Nice place. We were at Dolores park for picnic. Got food packed from Novy's. \nI got 2 beers ( Pilsner and fieldwork ) and 2 cocktails , 1 chicken wrap and 1..."", 'We stumbled on this place and to say we were pleasantly surprised is an understatement. \n\nMy wife and I took our 18-year-old son on a tour of Noe Valley...']"
_ZysfO74zEDOooCktoEBVw,Hing Lung Company aka Go Duck Yourself,https://s3-media2.fl.yelpcdn.com/bphoto/n1NTXTnZDqFddt75WP2jvQ/o.jpg,https://www.yelp.com/biz/hing-lung-company-aka-go-duck-yourself-san-francisco-2?adjust_creative=Sb39Q_neG8ncCfDxiJ2TWw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Sb39Q_neG8ncCfDxiJ2TWw,168,Barbeque,4.5,$,37.79741022,-122.4087096,1261 Stockton St,San Francisco,CA,US,,"[""I am so in  with this Food and Sauces.. Ordered Uber Eats over to The Fillmore, after craving something different. Shout Out to my City's Asian Communities..."", 'Best duck and best service !! We arrived from Miami just to eat here and when we got here we got the last duck!! \nThe owner Simon was super kind and...', 'Was searching through YELP for a good duck recommendation. Found this place near by where we were going to stop at to pick up dim sum. \n\nRight when we got...']"
02wUJF0661zMeXLgArujlg,United Dumplings,https://s3-media3.fl.yelpcdn.com/bphoto/MSuw9bIgigzqNSFoza_2BA/o.jpg,https://www.yelp.com/biz/united-dumplings-san-francisco?adjust_creative=Sb39Q_neG8ncCfDxiJ2TWw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Sb39Q_neG8ncCfDxiJ2TWw,293,Chinese,4.5,$$,37.739223,-122.416008,525 Cortland Ave,San Francisco,CA,US,(415) 658-7363,
055dTcfz2AOAFPed_2KjEQ,Nopalito,https://s3-media1.fl.yelpcdn.com/bphoto/3xz1SUH2huhqPTJtcX7F1A/o.jpg,https://www.yelp.com/biz/nopalito-san-francisco?adjust_creative=Sb39Q_neG8ncCfDxiJ2TWw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Sb39Q_neG8ncCfDxiJ2TWw,1969,Mexican,4,$$,37.7734353,-122.438993,306 Broderick St,San Francisco,CA,US,(415) 437-0303,"['Tamale (5/5) - I barely remember inhaling this, but I thought it was very good.\nChicken mole (3.5/5) - the portions for this were very generous, and the...', 'Curtido served w/ carnitas as well as the salsa verde were on point. Carnitas were tasty as usual. The best thing though, were the tortillas. Last 3 times,...', 'Nopalito was pretty good. We came for dinner on a Saturday night and were seated right away without a reservation. You scan the QR code at your table, and...']"
0A_ZUL5r8wwL1oWnzmqSog,Komaaj,https://s3-media1.fl.yelpcdn.com/bphoto/6zedsCGfkwHZCCQ3zisn4Q/o.jpg,https://www.yelp.com/biz/komaaj-san-francisco-5?adjust_creative=Sb39Q_neG8ncCfDxiJ2TWw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Sb39Q_neG8ncCfDxiJ2TWw,172,Persian/Iranian,4.5,$$,37.74883,-122.41725,3359 26th St,San Francisco,CA,US,(415) 598-8286,"['Authentic Northern Iranian Cuisine. Very accommodating staff, fresh food, and great first experience. Will be heading back soon.', 'Delicious food served with amazing service in a warm cozy place - if you can get a table inside, which we were lucky to on a cold evening. The atmosphere is...', 'Komaaj has won accolades for its authentic Northern Iranian cuisine, which is centered on the use of herbs and sour/acidic flavors from ingredients like...']"
0bDxHlnb-411Er3w5quBYg,Sessions at the Presidio,https://s3-media2.fl.yelpcdn.com/bphoto/r1rhMU6f7PoyAX6fOXeapg/o.jpg,https://www.yelp.com/biz/sessions-at-the-presidio-san-francisco?adjust_creative=p_i29FF-54d8kZjwnVpdpg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=p_i29FF-54d8kZjwnVpdpg,650,American (New),3.5,$$,37.799238,-122.448184,1 Letterman Dr,San Francisco,CA,US,(415) 655-9413,
0COxcLD-42ecMqBYyoUfyQ,Lupa Trattoria,https://s3-media3.fl.yelpcdn.com/bphoto/EaETIfMB-VIjieWG20G2hg/o.jpg,https://www.yelp.com/biz/lupa-trattoria-san-francisco?adjust_creative=Sb39Q_neG8ncCfDxiJ2TWw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Sb39Q_neG8ncCfDxiJ2TWw,704,Italian,4,$$,37.75102,-122.43452,4109 24th St,San Francisco,CA,US,(415) 282-5872,"['An Elegant Corner of Rome, in Noe Valley.\n\nMy husband and I reserved a table for two on a chilly, windy April evening. At the entrance we were happy to see...', ""Just to give you dear Yelpers a point of view, my husband and I are long-time foodies, whether you like the term or not.  We've been eating seasonally since..."", 'Great pasta and great bread. Reasonably priced and great service. What more could you ask for in an Italian place? \n\nWe ordered the gnocchi al cinghiale and...']"
0Ix0_r15BNkXqz4DsXF9dQ,Gott's Roadside,https://s3-media4.fl.yelpcdn.com/bphoto/cVs6W4Mx7nl4fWU26J9bNw/o.jpg,https://www.yelp.com/biz/gotts-roadside-san-francisco-9?adjust_creative=Sb39Q_neG8ncCfDxiJ2TWw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Sb39Q_neG8ncCfDxiJ2TWw,61,Tacos,4,$$,37.76854389,-122.3885514,151 Warriors Way,San Francisco,CA,US,(415) 815-2992,"['Beautiful, open restaurant with both indoor and outdoor dining located at the Chase Center in Mission Bay. \n\nWhen you walk in, you will see a big menu on...', ""NEVER A FUCKING AGAIN!!! I don't know why people hype up this place but it's not wroth your time or money.This restaurant is Over rated and over priced. I..."", 'Such a convenient location right outside of the Chase Center and perfect for catching the games or grabbing something to eat before or after a concert. Huge...']"
0l7MgfpsIi2-vTuCVdDccg,Mochica,https://s3-media1.fl.yelpcdn.com/bphoto/RDvevfSEfU34n5yPSN8vdg/o.jpg,https://www.yelp.com/biz/mochica-san-francisco-2?adjust_creative=p_i29FF-54d8kZjwnVpdpg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=p_i29FF-54d8kZjwnVpdpg,711,Peruvian,4,$$,37.76242,-122.39718,1469 18th St,San Francisco,CA,US,(415) 278-0480,"['Food is extremely good. Would recommend the Tapas over the main courses. Their chicarrones calamari is very flavorful with a variety of flavors from the...', 'Always a huge fan of this place! I came once for bottomless mimosas and another time with a bigger group for a family thing. We were seated right away - and...', 'Ambiance- 4/5 very cute interior but the setup makes it so sound travels so it can be hard to hear your friends. If this is a date- maybe opt for outside :)...']"
0lb5id16XAHEedRd-VX24w,Hahdough,https://s3-media3.fl.yelpcdn.com/bphoto/Is1JLiJBXByPEwXLjpFbPw/o.jpg,https://www.yelp.com/biz/hahdough-san-francisco-4?adjust_creative=Sb39Q_neG8ncCfDxiJ2TWw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Sb39Q_neG8ncCfDxiJ2TWw,111,Bakeries,4.5,$$,37.77369,-122.43827,1221 Fell St,San Francisco,CA,US,(415) 590-2051,"['Solid german bakery. I got a few tortes. My favorite is the vanilla one. \n\nmade a video on my trip there in the spring, check it out...', ""I come for the Berliners which are similar to jelly donuts. I don't know the technical difference, but these taste much better and are more flavorful. They..."", ""love the friendly counter service - always with a smile!\nlove pretzels, berliners, cherry turnovers, cakes+\n- we're eating our way through the glass case...""]"
0LJsX2X0kvVtP9GFD1DXkg,Inle Burmese Cuisine,https://s3-media1.fl.yelpcdn.com/bphoto/AqpY6Vk10DNPlYE5dtoONA/o.jpg,https://www.yelp.com/biz/inle-burmese-cuisine-san-francisco?adjust_creative=Sb39Q_neG8ncCfDxiJ2TWw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Sb39Q_neG8ncCfDxiJ2TWw,149,Burmese,4,$$,37.75022,-122.42757,1298 Church St,San Francisco,CA,US,(415) 374-7378,"[""With the more famous Burmese places in SF getting increasing in cost as their quality goes down I've been looking for a new Burmese place.\n\nThe prices here..."", 'Inle Burmese Cuisine is a cute little restaurant, on a corner on Church street near the 1300 block in SF. It has been open about 2 years or so, and the...', 'This is a very nice space with indoor and outdoor seating. The staff here are all accommodating and friendly!\n\nMy wife and I enjoyed the Tea Leaf Salad -...']"
0mNzmmh1mrdh5Cpg2QUBiw,Lapisara Eatery,https://s3-media4.fl.yelpcdn.com/bphoto/KPAzk-Q-UM5YOdyVyE760A/o.jpg,https://www.yelp.com/biz/lapisara-eatery-san-francisco-2?adjust_creative=Sb39Q_neG8ncCfDxiJ2TWw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Sb39Q_neG8ncCfDxiJ2TWw,1116,Breakfast & Brunch,4.5,$$,37.7878344,-122.4131853,698 Post St,San Francisco,CA,US,(415) 655-3556,"['Showed up in a group of six at 10am on a Friday morning and there was a line already as expected. We were lucky in that we just beat the crowd and were...', 'Our brunch was delicious!! We tried to come for brunch once before, but the line was long so we tried again this weekend and the line moved pretty fast....', 'Ate brunch with friends here on a Saturday! The location is very close to Westfield and Downtown so it is very convenient if you are doing some shopping...']"
0PLv5h5eRTG6fuWLpUmf4A,Brazen Head,https://s3-media4.fl.yelpcdn.com/bphoto/ccQyjz6NrmnNLM3AOgOIYA/o.jpg,https://www.yelp.com/biz/brazen-head-san-francisco?adjust_creative=p_i29FF-54d8kZjwnVpdpg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=p_i29FF-54d8kZjwnVpdpg,811,Steakhouses,4,$$,37.7993037,-122.4322957,3166 Buchanan St,San Francisco,CA,US,(415) 921-7600,"[""Local marina spot filled w big portions, big personalities - and strong drinks! Prices aren't bad either. \n\nVibe wise- this place is the marriage of our..."", ""3.5 stars for a delightful, quaint, neighborhood place.  There's a partition between the bar and dining area but it felt to dark.  I'm not fond on dining in..."", 'Look up the word ""cozy"" in the dictionary and Brazen Head would be one of the definitions.  The Old San Francisco ambience, the tables and chairs, the...']"
0QydZwQebF1b36i9OwHppA,Truly Mediterranean,https://s3-media2.fl.yelpcdn.com/bphoto/axWY4XoDCvFCMLw4TXyduQ/o.jpg,https://www.yelp.com/biz/truly-mediterranean-san-francisco?adjust_creative=Sb39Q_neG8ncCfDxiJ2TWw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Sb39Q_neG8ncCfDxiJ2TWw,1331,Mediterranean,4,$$,37.764755,-122.422263,3109 16th St,San Francisco,CA,US,(415) 252-7482,"['Cheap delicious food would always recommend serving sizes r so big and shareable! I always get the combos n a side of lentil soup!', 'Awesome falafel, they give you a free sample when waiting too.\n\nSuper friendly and authentic', 'Oh no! Heed caution. I ordered delivery from Uber Eats. The food arrived quickly and great driver, so no issue with the delivery. \n\nThe food on the other...']"
0SI7L3AuaO0-GhdCp4pX0g,Yarsa Nepalese Cuisine,https://s3-media4.fl.yelpcdn.com/bphoto/tmFPdPK9y8sCZtHnkhBhuw/o.jpg,https://www.yelp.com/biz/yarsa-nepalese-cuisine-san-francisco?adjust_creative=Sb39Q_neG8ncCfDxiJ2TWw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Sb39Q_neG8ncCfDxiJ2TWw,142,Himalayan/Nepalese,5,$$,37.79900943,-122.4072013,1310 Grant Ave,San Francisco,CA,US,(415) 926-5082,"['Ok. I have been in California for a week. Trying every restaurant I could find for breakfast, lunch and dinner. I have had some mighty good food but...', 'Food (5/5): Absolutely delicious food. Starting from the appetizers, the chili Momos was like a Momo stir fry and very flavorful and the veg pakoda was...', 'Came here pre-show at the Great Star Theater for a quick meal. Flavorful food, slow/unfriendly service.\n\nWe ordered chicken momos in soup, Himalayan...']"
