ID,Name,Image,Url,Review count,Category,Rating,Price,Latitude,Longitude,Address,City,State,Country,Phone,Review
mdVq5YJoRhbQl2DD9BPQHw,MaMo,https://s3-media3.fl.yelpcdn.com/bphoto/QLKF2jHwoG1S3CdDDtdL2g/o.jpg,https://www.yelp.com/biz/mamo-san-francisco?adjust_creative=Sb39Q_neG8ncCfDxiJ2TWw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Sb39Q_neG8ncCfDxiJ2TWw,186,American (New),4.5,$$,37.80384,-122.43366,3659 Buchanan St,San Francisco,CA,US,(415) 658-7150,"['Greta Venezuelan and Colombian food! We got the special Mamo arepa, the beef was great and super flavorful. We also had their tequeños which are cheese...', ""Colombian and Venezuelan restaurant in The Marina...with 4.5 STARS?\n\n( o _ O )\n\nYea, that's what I thought too but one of the best Korean restaurants in the..."", ""Finally made it to Mamo, which is just across the street from our condo.  \n\nIt's a cute little place and has great food and service.  We had reservations...""]"
AzFqspVE3gUWYaEselXLUA,Khob Khun Thai Cuisine & Breakfast,https://s3-media4.fl.yelpcdn.com/bphoto/9hKrOyW7JhxbRAZPSrikrw/o.jpg,https://www.yelp.com/biz/khob-khun-thai-cuisine-and-breakfast-san-francisco-2?adjust_creative=Sb39Q_neG8ncCfDxiJ2TWw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Sb39Q_neG8ncCfDxiJ2TWw,133,Breakfast & Brunch,4.5,$$,37.78107129,-122.4596626,3741 Geary Blvd,San Francisco,CA,US,(415) 379-4382,"['Solid thai dishes, with a larger-than-normal menu offering a chance for trying/finding undiscovered/rare gems, good, generous  portions for SF and...', 'There\'s a few other places in the neighborhood that have breakfast until ""2pm"", but really stop serving at around 1:30. Khob Khun has been the most reliable...', ""Khob Khun is a can't go wrong spot for your Thai food cravings. We ordered the green curry with chicken, the spicy basil with beef, the papaya salad with...""]"
Fe-YjAdSRLqDC2H_pqPcSw,Hinodeya Ramen Bar,https://s3-media3.fl.yelpcdn.com/bphoto/9B_YcZvpGTZjKhAkR9BaWQ/o.jpg,https://www.yelp.com/biz/hinodeya-ramen-bar-san-francisco?adjust_creative=Sb39Q_neG8ncCfDxiJ2TWw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Sb39Q_neG8ncCfDxiJ2TWw,1625,Ramen,4,$$,37.78615746,-122.4300571,1737 Buchanan St,San Francisco,CA,US,(415) 216-5011,"['I love this place! Delicious ramen, fast and friendly service. I recommend the spicy corn miso ramen.', ""Recommendations: \n-House ramen (ofc)\n-Creamy vegetarian ramen for a stellar vegetarian option\n\nHaven't been back since COVID and was surprised to see that..."", ""We visited Hinodeya and got the Takoyaki, Veggie Potstickers, and the miso ramen.  When we went the restaurant wasn't very full, so service was very quick!...""]"
8dUaybEPHsZMgr1iKgqgMQ,Sotto Mare,https://s3-media3.fl.yelpcdn.com/bphoto/o3hIcGLMxV_5ynxEjGWGrw/o.jpg,https://www.yelp.com/biz/sotto-mare-san-francisco-4?adjust_creative=Sb39Q_neG8ncCfDxiJ2TWw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Sb39Q_neG8ncCfDxiJ2TWw,4509,Seafood,4.5,$$,37.79979,-122.40834,552 Green St,San Francisco,CA,US,(415) 398-3181,"['A perfect place and flavor!\nI seated on bar table and everythings are good.\nI will come again next year.', 'Cute atmosphere and amazing food!! The scallops were some of the best that we had ever had', ""Excellent food, we split the wedge salad and cioppino, and it was a ton of food, we didn't finish the cioppino. Amount of seafood in it was awesome, it...""]"
8kck3-K4zYKTJbJko0JlXQ,Farmhouse Kitchen Thai Cuisine,https://s3-media4.fl.yelpcdn.com/bphoto/kUlEaPpv0JGlHG_nrPr7wQ/o.jpg,https://www.yelp.com/biz/farmhouse-kitchen-thai-cuisine-san-francisco?adjust_creative=Sb39Q_neG8ncCfDxiJ2TWw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Sb39Q_neG8ncCfDxiJ2TWw,3296,Thai,4,$$,37.76019288,-122.4114189,710 Florida St,San Francisco,CA,US,(415) 814-2920,"['In general, San Francisco is one of those cities where you can go on a break or just eat something with your friends or family.\nAt Farmhouse, for example, I...', 'Farmhouse Kitchen has me daydreaming of my next visit. The last time I visited it was after I ran the SF Marathon. I ordered the RUN JUAN Sizzling which is...', ""My 2nd time there, overall the food is good and tasty but I had the Volcano Soup Noodle and it was impossibly spicey. We were celebrating my friend's...""]"
agq8VUqVQ_Y3dZh6-IjeIg,MaMa Ji's,https://s3-media2.fl.yelpcdn.com/bphoto/ymazOR39Se2UTdsBVrDzxA/o.jpg,https://www.yelp.com/biz/mama-jis-san-francisco-2?adjust_creative=Sb39Q_neG8ncCfDxiJ2TWw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Sb39Q_neG8ncCfDxiJ2TWw,844,Dim Sum,4,$$,37.76075841,-122.4387292,4416 18th St,San Francisco,CA,US,(415) 626-4416,"['Another friggin grand slam ... I had been in a hospital just shy of a week...... and the first thing I wanted and craved was dumplings and noods from this...', ""Horrible!!!!!!! We went here for my daughter's birthday after beach day, ( she wanted Chinese food) \nAfter driving for many hours from Brentwood and not..."", 'I hate writing reviews like this but I feel I have no choice! We ordered chow mein, changqing chicken, ants climbing tree, potstickers, and Shanghai...']"
yrKFfnMSXTRuq-hkTGM9eA,Chubby Noodle,https://s3-media1.fl.yelpcdn.com/bphoto/RLomei53FIN9TUE077ONoA/o.jpg,https://www.yelp.com/biz/chubby-noodle-san-francisco-4?adjust_creative=Sb39Q_neG8ncCfDxiJ2TWw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Sb39Q_neG8ncCfDxiJ2TWw,864,Asian Fusion,4,$$,37.7997609,-122.4085676,570 Green St,San Francisco,CA,US,(415) 296-9600,"['My wife and I had an amazing experience! They give way too much food though. We were given 7 full plates of different food from the get go, but we felt bad...', 'This place is seated on the borderline of North Beach and Chinatown (by Washington Square park). The reason for my rating is for the food as service was...', 'Was really looking forward to a Sunday brunch, and was super intrigued since this place bottomless brunch and drink for $49 per person. Also, even if you...']"
rCvlMbXLuZUTw5vNQzqlrQ,Saucy Asian,https://s3-media1.fl.yelpcdn.com/bphoto/udaOs3ukj4IVXnkzz7itbg/o.jpg,https://www.yelp.com/biz/saucy-asian-san-francisco-2?adjust_creative=Sb39Q_neG8ncCfDxiJ2TWw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Sb39Q_neG8ncCfDxiJ2TWw,397,Korean,4,$$,37.76261,-122.43094,3801 17th St,San Francisco,CA,US,(415) 834-5555,"[""Boyfriend and I both liked our bowls from Saucy Asian! \n\nIt's a fast casual place. Order and pay at the counter and they bring your food. There are two..."", ""I've always wanted to try out this spot and so glad I did! I got the saucy Asian fries which came with bulgogi, cheese, guac, crema, tomatoes, onions,..."", ""It's truly a shame as the food is very tasty, but the service/management of delivery is horrible. We ordered via DoorDash the time before and were impressed...""]"
lXMdrPSUmA9HfoHosOvzbQ,Mamahuhu,https://s3-media3.fl.yelpcdn.com/bphoto/hG4hMBulh_DEn9YB29OXlQ/o.jpg,https://www.yelp.com/biz/mamahuhu-san-francisco-2?adjust_creative=Sb39Q_neG8ncCfDxiJ2TWw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Sb39Q_neG8ncCfDxiJ2TWw,261,Chinese,4,$$,37.78267,-122.46493,517 Clement St,San Francisco,CA,US,(415) 742-4958,"[""This casual dining restaurant is a perfect spot to taste a handful of delicious and simple dishes designed by Brandon Jew of Mister Jiu's in Chinatown.\n\nIf..."", 'I will be honest -- my original thought on this place was worry that it would be extremely westernized flavors. The decor is super hip and Instagram...', ""3.5 stars\n\nThe chicken sandwich here is very affordable compared to all the other cheffy ones across the city. But I didn't love the sweet and spicy sauce...""]"
TIBJgbXNxd7QteXlunpZRg,World Famous Hotboys,https://s3-media4.fl.yelpcdn.com/bphoto/s0hhyBCOvYKE83aniCOTcQ/o.jpg,https://www.yelp.com/biz/world-famous-hotboys-oakland?adjust_creative=Sb39Q_neG8ncCfDxiJ2TWw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Sb39Q_neG8ncCfDxiJ2TWw,1413,Southern,4.5,$$,37.806706,-122.272368,1601 San Pablo Ave,Oakland,CA,US,,"[""My friend and I have been searching for the best fried chicken sandwich in the Bay, and we think we found it at Hotboys. (We've tried Hotbird, The Bird..."", ""Worst fried chicken I've ever had. Grabbed the sando combo; presentation was appealing but once I started eating it was a no. Fries taste like frozen fries..."", 'Tried Hotboys for the second time (first time was way back in 2019 at their original Oakland location) and was very pleasantly impressed! I got their...']"
M0JTO3oyu6gxh1mfFjU-dA,San Tung,https://s3-media3.fl.yelpcdn.com/bphoto/rYZbin0NWrbrs0TYzI8rYA/o.jpg,https://www.yelp.com/biz/san-tung-san-francisco-2?adjust_creative=Sb39Q_neG8ncCfDxiJ2TWw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Sb39Q_neG8ncCfDxiJ2TWw,7562,Chinese,4,$$,37.76378307,-122.4690074,1031 Irving St,San Francisco,CA,US,(415) 242-0828,"[""Best damn chicken wings and black bean noodles I've had! Their string beans are a must get too. 5 stars!"", ""If you haven't gone to San Tung yet for their chicken wings, what are you even doing? It's like one of thee best places to get their chicken wings and I..."", 'Wow we came at 4:26pm on a Sunday to get ahead of the long lines and came in to see the restaurant was already 95% full. We happened to grab the last...']"
FRpULkKmvD9caSKabQzq5w,The Italian Homemade Company,https://s3-media4.fl.yelpcdn.com/bphoto/LnuERFmeyL4-2qOlK0EqFw/o.jpg,https://www.yelp.com/biz/the-italian-homemade-company-san-francisco-6?adjust_creative=Sb39Q_neG8ncCfDxiJ2TWw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Sb39Q_neG8ncCfDxiJ2TWw,1097,Italian,4.5,$$,37.79742,-122.43097,1919 Union St,San Francisco,CA,US,(415) 655-9325,"['Cant miss here! \nHighly recommend these:\n\nPappardelle with bolognese\nsauce\nTortellini w/ parsmesan sauce\nPaperdelle w pasticciata sauce\nBarrata salad\n\nBest...', ""I'd argue this place is slightly overrated considering how high it is rated compared to other restaurants in the area (and still decently pricey considering..."", ""(3.5 Stars) I've heard really great things about the Italian Homemade Company so I was excited to finally try it! We went to the Marina location for an...""]"
_1d43w8ys3nefqjhTtUYVQ,Mazra,https://s3-media1.fl.yelpcdn.com/bphoto/3f-_IjEQpNba4u5hfNfeqg/o.jpg,https://www.yelp.com/biz/mazra-san-bruno?adjust_creative=Sb39Q_neG8ncCfDxiJ2TWw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Sb39Q_neG8ncCfDxiJ2TWw,1325,Mediterranean,5,$$,37.62957,-122.41554,504 San Bruno Ave W,San Bruno,CA,US,(650) 225-9027,"['Get there early fills up fast\nKabob plates are excellent comes w basmati rice, pickles, a slice of roasted jalapeño, roasted red onion, (chicken was 10...', ""Literally stop every time I'm around the airport. Awesome Mediterranean food at a fair price."", 'Excellent.  Had street special Chicken Shawarma, fries, and hummus. The shawarma was the best I have had in a long time. Pita was warmed . Filling included...']"
fLd9bEYX-b-XmUDUKwBTfA,Korean Soul Chicken,https://s3-media1.fl.yelpcdn.com/bphoto/G6v0zfJB3Ly2NqdWPJ9biA/o.jpg,https://www.yelp.com/biz/korean-soul-chicken-san-francisco-3?adjust_creative=Sb39Q_neG8ncCfDxiJ2TWw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Sb39Q_neG8ncCfDxiJ2TWw,51,Korean,4.5,$$,37.7926394,-122.4209822,1710 Polk St,San Francisco,CA,US,(415) 796-3538,"[""More like 4.5 stars but I had a good time here so I'm rounding it up. I'm usually not a fan of sweet food and the galbi fried chicken was a bit sweet, but..."", ""Flavors are ok, but a rip off for the price. I don't understand why everyone else thinks it's the best KFC, I've had better. \n\nI ordered 2 half orders for..."", ""Don't know what all the high reviews were about but this is pretty weak. KFC.\n\nGot the original half order with no sauce cuz I'm a KFC purist.\n\nWhile it was...""]"
