ID,Name,Image,Url,Review count,Category,Rating,Price,Latitude,Longitude,Address,City,State,Country,Phone,Review
JPL5OqxmoKGWXZxVSlYkag,Yo Yo's,https://s3-media4.fl.yelpcdn.com/bphoto/lNNiQesx7SjCpvu_njjmvg/o.jpg,https://www.yelp.com/biz/yo-yos-san-francisco?adjust_creative=Sb39Q_neG8ncCfDxiJ2TWw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Sb39Q_neG8ncCfDxiJ2TWw,593,Japanese,4.5,$,37.79770254,-122.4012355,318 Pacific Ave,San Francisco,CA,US,(415) 296-8273,"['One of the few remaining ultra-affordable gems in SF!\nAnd tasty for the price.\nIt is easy to make killer food and give 5 stars with price of $40\n     like...', 'This is the most wholesome and heartwarming lunch option in FiDi. (And also probably the most budget friendly!) Yo-yos has a limited but amazing selection...', ""Update from my previous post.\n\nIf you're looking for good food on a budget, this is the place for you.\n\nBUDGET FRIENDLY \nFor those who are budget conscious,...""]"
_ZysfO74zEDOooCktoEBVw,Hing Lung Company aka Go Duck Yourself,https://s3-media2.fl.yelpcdn.com/bphoto/n1NTXTnZDqFddt75WP2jvQ/o.jpg,https://www.yelp.com/biz/hing-lung-company-aka-go-duck-yourself-san-francisco-2?adjust_creative=Sb39Q_neG8ncCfDxiJ2TWw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Sb39Q_neG8ncCfDxiJ2TWw,169,Barbeque,4.5,$,37.79741022,-122.4087096,1261 Stockton St,San Francisco,CA,US,,"[""I am so in  with this Food and Sauces.. Ordered Uber Eats over to The Fillmore, after craving something different. Shout Out to my City's Asian Communities..."", 'Best duck and best service !! We arrived from Miami just to eat here and when we got here we got the last duck!! \nThe owner Simon was super kind and...', 'Was searching through YELP for a good duck recommendation. Found this place near by where we were going to stop at to pick up dim sum. \n\nRight when we got...']"
ziVej4oW2JpUConTE_Y_mg,Nick's Crispy Tacos,https://s3-media1.fl.yelpcdn.com/bphoto/b_TX66NjtzYZRL5Fvtt5KQ/o.jpg,https://www.yelp.com/biz/nicks-crispy-tacos-san-francisco-2?adjust_creative=Sb39Q_neG8ncCfDxiJ2TWw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Sb39Q_neG8ncCfDxiJ2TWw,3546,Mexican,4.0,$$,37.79607,-122.42196,1500 Broadway,San Francisco,CA,US,(415) 409-8226,"['I should be pretty partial to this place since we share a name and everything. I had passed by this place several times before stopping in and it turned out...', 'So sad. I was so excited when this place opened a few years back. But like with other establishments in SF that no longer take pride in serving quality...', 'Love this place! Service is always great! And the food and location are perfect. \nThe fish or shrimp tacos are my favorite, and definitely get it ""Nick\'s...']"
IlkvuSkI1LF5y-Q3jpWrWQ,Cafe De Casa,https://s3-media3.fl.yelpcdn.com/bphoto/1NxXWq9qdY1moLVYcfuIeA/o.jpg,https://www.yelp.com/biz/cafe-de-casa-san-francisco-4?adjust_creative=Sb39Q_neG8ncCfDxiJ2TWw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Sb39Q_neG8ncCfDxiJ2TWw,117,Brazilian,4.5,$$,37.76236,-122.43471,3985 17th St,San Francisco,CA,US,(415) 829-7915,"[""The best coffee I've ever had! Love coming here in the mornings. Wonderful atmosphere. Great team members. So many good treats and eats! A must visit for..."", 'Cafe De Casa has routinely become one of my favorite spots to work on a Friday afternoon. Their pastries are to DIE for especially their cheese bread (pão...', ""Really cute and quaint coffee shop up the Castro. The Drinks are delicious. I've tried their Lattes, the L'Avela (a hazelnut coffee drink) and their Mocha....""]"
oa6ZaLdQNzZHP7--gxBh2g,California Fish Market Restaurant,https://s3-media2.fl.yelpcdn.com/bphoto/dT8Dx6y0ElNeU5Xe3funCQ/o.jpg,https://www.yelp.com/biz/california-fish-market-restaurant-san-francisco-3?adjust_creative=Sb39Q_neG8ncCfDxiJ2TWw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Sb39Q_neG8ncCfDxiJ2TWw,438,Seafood,4.5,$$,37.7998,-122.40832,550 Green St,San Francisco,CA,US,(415) 757-0918,"[""If you're feeling in the mood for some solid seafood, this is the place. \n\nIt's located in Little Italy, right next to some other great restaurants, but..."", 'Dropped in on a Sunday evening and had a piss poor experience from start to finish.\n\nFirst, we were ushered into the dining room by a matridee who was cold...', 'Food is great and it was popping on Friday! Between me and my friend, we ordered the combo crudo, grilled calamari, and uni pasta (not pictured). All were...']"
9nltvO9__dkyRIT17D5TqQ,Palm House,https://s3-media3.fl.yelpcdn.com/bphoto/WEhiaYvvbCOpoGPH6rybtQ/o.jpg,https://www.yelp.com/biz/palm-house-san-francisco?adjust_creative=Sb39Q_neG8ncCfDxiJ2TWw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Sb39Q_neG8ncCfDxiJ2TWw,1127,Caribbean,4.0,$$,37.797772,-122.432887,2032 Union St,San Francisco,CA,US,(415) 749-9959,"['One of my favorite places in the city. During the day, the place is a nice restaurant. Their food portion is big. I love the Cubano and spiced fries. Their...', 'We came here for a birthday party and rented the sun room at the entrance of the building. The minimum was $550 to book the place. We ordered several apps...', 'I went to Palm House today and sat at the bar. My friend and I got drinks and closed out. I live a block away. After I finish my drink at the bar with my...']"
PaDFuHlHrFRd0g2ki2DevA,The Melt,https://s3-media1.fl.yelpcdn.com/bphoto/-KzufAVPsS87C1gIyuzP8w/o.jpg,https://www.yelp.com/biz/the-melt-san-francisco-9?adjust_creative=Sb39Q_neG8ncCfDxiJ2TWw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Sb39Q_neG8ncCfDxiJ2TWw,627,Burgers,4.0,$$,37.783311,-122.4084662,925 Market St 5th St,San Francisco,CA,US,(415) 689-5879,"[""Honestly, this place was 4 stars. And I don't say that to scare you. The food was good, the mac cheese was my favorite. But what made me put 5 stars for..."", 'Great food and outstanding service! Especially recommend the snickerdoodle milkshake.', ""It was out first time trying the melt. Seemed convenient because it was close. Very good food. Only thing I wasn't to happy about was the portion size of...""]"
jLjbntnlmxsX8gsOxZVUcQ,RAW Sugar Factory,https://s3-media2.fl.yelpcdn.com/bphoto/NJfAaVl6cido95mCLYLpzg/o.jpg,https://www.yelp.com/biz/raw-sugar-factory-san-francisco?adjust_creative=Sb39Q_neG8ncCfDxiJ2TWw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Sb39Q_neG8ncCfDxiJ2TWw,723,Breakfast & Brunch,4.0,$$,37.76444,-122.42157,525 Valencia St,San Francisco,CA,US,(415) 872-9608,"['Not your typical RAW Sugar Factory, this place has a LOT to offer for brunch. Everything from kimchi fries to matcha french toast to chicken and waffles! We...', 'HAD A RESERVATION ON MY BDAY 2:30PM TODAY (they knew about it because the lady attempted to call me but DID NOT leave a voicemail) BUT THEY CLOSED EARLY &...', 'It\'s places like this that makes me swear off trying new restaurants in SF. Trying to be fancy with ""Asian fusion"" but failing horribly. For starters,...']"
mydKjdG8gJOcRQ9cZwkQpQ,Ryoko's,https://s3-media3.fl.yelpcdn.com/bphoto/w3i_dVIjGTyIeiYXUzumkA/o.jpg,https://www.yelp.com/biz/ryokos-san-francisco?adjust_creative=Sb39Q_neG8ncCfDxiJ2TWw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Sb39Q_neG8ncCfDxiJ2TWw,3194,Sushi Bars,4.0,$$,37.78819878,-122.4120592,619 Taylor St,San Francisco,CA,US,(415) 775-1028,"['If there is one place I crave every time I want Japanese food,  it is this place with out a doubt! This place is a small underground restaurant that gets...', 'When I arrived we waited around 30 minutes before being brought to our seats since there was a small queue of people and a packed house inside. Came here on...', ""While visiting San Francisco for a long weekend we came here on our last night on a whim. \n\nWe waited about 30 min and the head waitress told us she's be...""]"
cP4hJdL5MiRyHEAbM0KO_g,Teahouse,https://s3-media3.fl.yelpcdn.com/bphoto/cjxmApq3fRPUBZ9gSdW0BA/o.jpg,https://www.yelp.com/biz/teahouse-san-francisco?adjust_creative=Sb39Q_neG8ncCfDxiJ2TWw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Sb39Q_neG8ncCfDxiJ2TWw,39,Coffee & Tea,4.5,$$,37.77031733,-122.4697264,75 Hagiwara Tea Garden Dr,San Francisco,CA,US,,"[""What an absolute delight!\nThe Teahouse in the Japanese Tea Garden was the highlight of my visit there. \n\nIt's right in the middle of the tea garden and is..."", ""My boyfriend and I decided to spend this past Sunday at the Golden Gate Park. We stopped by the Japanese Tea Garden first as we've been meaning to go for a..."", ""Nice tea house that sells a variety of good Japanese tea and snacks.  It's a good place to take a break and enjoy the beautiful surroundings of the tea...""]"
RTMeCUm9y6Lsz6TGGERPGg,Flour & Water Pasta Shop,https://s3-media4.fl.yelpcdn.com/bphoto/d4YY4iatxCqBNIFmAFqIAw/o.jpg,https://www.yelp.com/biz/flour-and-water-pasta-shop-san-francisco?adjust_creative=Sb39Q_neG8ncCfDxiJ2TWw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Sb39Q_neG8ncCfDxiJ2TWw,36,Wine Bars,4.0,$$,37.759246,-122.411045,3000 20th St,San Francisco,CA,US,,"['AHHH - sandwiches, I love them in all their forms...My current to favs in the city are from Roli Roti and Palm City Wines. This one might be 3rd.\n\nThis is...', 'Great atmosphere. Tasty sandwich.\n\nI had a very enjoyable lunch here. Weather was perfect and their outdoor patio sitting was the perfect venue to...', ""Think twice before ordering on-line! If anything goes wrong -you're screwed. There is no way to contact them by phone or email. It's up to you to go back...""]"
DGyoVB9PdI9_jw0CNi_OPg,Suppenküche,https://s3-media4.fl.yelpcdn.com/bphoto/HAumhGEjTcqstgie00Fjag/o.jpg,https://www.yelp.com/biz/suppenk%C3%BCche-san-francisco-2?adjust_creative=Sb39Q_neG8ncCfDxiJ2TWw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Sb39Q_neG8ncCfDxiJ2TWw,3247,German,4.0,$$,37.77626038,-122.4263916,525 Laguna St,San Francisco,CA,US,(415) 252-9289,"['Had the chance to visit Suppenkuche which is located in Hayes Valley, and so glad we did! This was an awesome experience from start to finish with great...', ""For so many years Suppnkuche has been providing amazing energy . It's not about food and beers only , it's about culture as well .\nNot so easy to..."", 'Ordered the following for takeout through Grubhub: Wiener schnitzel, jagerschnitzel, sautéed trout, potato pancakes, sausage platter (2 wild boar, jalapeño...']"
waPEqR-RHpgtmzW_CWY0og,Death by Taco,https://s3-media1.fl.yelpcdn.com/bphoto/vYTzAGotbTikU9u0Ixmpfg/o.jpg,https://www.yelp.com/biz/death-by-taco-san-francisco?adjust_creative=Sb39Q_neG8ncCfDxiJ2TWw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Sb39Q_neG8ncCfDxiJ2TWw,478,Tacos,4.0,$$,37.77575688,-122.3935629,301 King St,San Francisco,CA,US,(415) 658-7308,"['Immaculate vibes & great service! I would definitely recommend the enchiladas so delish.', ""I have walked passed this place every day and can't believe I have never been inside! \nThe waiter was very friendly when we arrived and super accommodating..."", ""I literally got killed by these tacos. As in the tacos were too heavy for my stomach and ended up having an upset stomach session. That's a me issue, the...""]"
UuFovQRilF7fCmokiiW05w,The Sandwich Shop,https://s3-media1.fl.yelpcdn.com/bphoto/-T7b2F2ay7FsOpjwDdBl-Q/o.jpg,https://www.yelp.com/biz/the-sandwich-shop-san-francisco-3?adjust_creative=Sb39Q_neG8ncCfDxiJ2TWw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Sb39Q_neG8ncCfDxiJ2TWw,117,Sandwiches,4.5,$,37.763503,-122.388593,2071 3rd St,San Francisco,CA,US,(415) 934-0756,"[""3/18/22\n\nI love this sandwich shop!  I didn't bring lunch that day and had heard from my coworkers that The Sandwich Shop sells great sandwiches.  It's..."", ""If you're looking for a filling sandwich definitely do not recommend the Reuben. I was not expecting to pay $20+ (not including delivery) for a sandwich..."", 'A cute clean open sandwich place in Dogpatch. I built a sandwich for $12, which ended up being large enough for 2 small meals. The portion of meat was...']"
wxzx3duu1c0CcomzEOvfOQ,The Front Porch,https://s3-media1.fl.yelpcdn.com/bphoto/0fmMVyqSKOMIqtkQksUTUQ/o.jpg,https://www.yelp.com/biz/the-front-porch-san-francisco?adjust_creative=Sb39Q_neG8ncCfDxiJ2TWw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Sb39Q_neG8ncCfDxiJ2TWw,3061,Southern,4.0,$$,37.7438,-122.422035,65 29th St,San Francisco,CA,US,(415) 695-7800,"[""Just such solidly good food. Also just amazingly friendly service. A note about that: we've kind of become accustomed to crap and rude service in sf and so..."", 'Came for dinner after finding a last-minute reservation, fun atmosphere and service was very friendly! The space itself it not very large, but they have...', 'Atmosphere here is a whole vibe for sure! Customer service is also too notch!\n\nFor the food. We were given the Macaroni and cheese as a gift and I have to...']"
