ID,Name,Image,Url,Review count,Category,Rating,Price,Latitude,Longitude,Address,City,State,Country,Phone,Review
2TEUeYh5f4YOW_s1TZ_daQ,Poké Bar,https://s3-media2.fl.yelpcdn.com/bphoto/wq133IvH-XVJDSQ16c4Njg/o.jpg,https://www.yelp.com/biz/pok%C3%A9-bar-san-francisco-2?adjust_creative=Sb39Q_neG8ncCfDxiJ2TWw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Sb39Q_neG8ncCfDxiJ2TWw,240,Asian Fusion,4,$$,37.77643535,-122.4170176,1355 Market St,San Francisco,CA,US,(415) 494-9077,"['Amazing \nSimply amazing!\nQuick, friendly, freshest, and best ingredients!\nBeen here so many times , never disappoint.', 'I ordered Firecracker with raw Ahi Tuna. All vegetables were delicious, fish is fresh, and it is fast to get your poke bowl.', 'Solid poke place! I first tried poke bar at their Berkeley location, and subsequent visits other locations have never let me down. I love the freshness of...']"
2Z8Dxpte4Ha6OsUTN-m7Ww,Kitchen Aloha,https://s3-media2.fl.yelpcdn.com/bphoto/DZMvmaMWwHfSw6UomHTcyw/o.jpg,https://www.yelp.com/biz/kitchen-aloha-san-francisco?adjust_creative=Sb39Q_neG8ncCfDxiJ2TWw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Sb39Q_neG8ncCfDxiJ2TWw,38,Poke,4.5,$$,37.782486,-122.4205112,752 Van Ness Ave,San Francisco,CA,US,(415) 510-1653,"['This place was absolutely delicious! It might have been the best spam musubi I have tasted in my life. The added crunch was such a nice touch. I also got...', '- I decided to treat myself before going in to work and I purchased the Chicken Teriyaki Bento with Sashimi and Shoyu Ahi Tuna Rice Poke bowl to-go. It was...', 'Simply delicious mixture of Hawaiian and Japanese dishes. Love that I can choose both, Spam Musubi which they have three kinds, Poke bowls they have those...']"
3sGEIoyXkMmc1YX1TYkSMg,Pancake Boy,https://s3-media2.fl.yelpcdn.com/bphoto/EJ9p6FvfqvBIXSpRqhYa0Q/o.jpg,https://www.yelp.com/biz/pancake-boy-san-francisco?adjust_creative=Sb39Q_neG8ncCfDxiJ2TWw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Sb39Q_neG8ncCfDxiJ2TWw,1118,Breakfast & Brunch,4,$$,37.75124,-122.43213,4007 24th St,San Francisco,CA,US,(415) 647-7037,"['Excellent breakfast! Efficient friendly service. Large portions. Would definitely return!', 'Great food and great service.\nStopped in here for brunch today and was pleasantly surprised.\nStaff was super friendly and helpful.\nTried the Lobster...', 'Pancakes are delicious and filling. Super fluffy!\n\nCorned beef hash was OK, you get soft potatoes with it but they definitely give you 2/3 potato and 1/3...']"
3tn9eZJhlhdSBwux440nSA,Chome,https://s3-media4.fl.yelpcdn.com/bphoto/lQvJugCqhIIiWlY0Aq-J5A/o.jpg,https://www.yelp.com/biz/chome-san-francisco-3?adjust_creative=Sb39Q_neG8ncCfDxiJ2TWw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Sb39Q_neG8ncCfDxiJ2TWw,144,Izakaya,4.5,$$,37.76209,-122.41924,2193 Mission St,San Francisco,CA,US,(415) 757-0922,"['Amazing place to sit back and have a good time with drinks and small bites! We went as a group and it took awhile to get a table but the wait was worth it....', 'Cozy, cute, hole in the wall spot in the mission serving delicious Japanese izakaya food with a modern twist. While it took a while to get seated after...', 'This place really is just lovely. The food was amazing, the service is very quick, and the staff were very nice!\n\nMy girlfriend and I came to Chome...']"
4EP1xjPpLFa2Cn_tZGHlYw,Amy's Drive Thru,https://s3-media2.fl.yelpcdn.com/bphoto/DyicDMv_vCGOUZhTF-qlnA/o.jpg,https://www.yelp.com/biz/amys-drive-thru-corte-madera-2?adjust_creative=Sb39Q_neG8ncCfDxiJ2TWw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Sb39Q_neG8ncCfDxiJ2TWw,198,Burgers,4,$$,37.92444471,-122.5130954,5839 Paradise Dr,Corte Madera,CA,US,(415) 737-6055,"[""Didn't realize amy's is the same as the brand you can find in the grocery store frozen sections!\n\nI fell in love with this place so fast since they have..."", ""taxes vegans\n\nnon dairy milkshake $6.99 and cruelty shake is $5 99\n\nnice to have this option but do better.\n\nlet the ' vegitarians' subsidize the vegans....."", ""I had this impression of Amy's Drive Thru serving the same type of mediocre frozen food you can find in the grocery store. Haha I was wrong. \n\nThe...""]"
4KfQnlcSu4bbTqnvGdGptw,Beretta,https://s3-media2.fl.yelpcdn.com/bphoto/HKxMJ8q8fzOY76hy7ACIag/o.jpg,https://www.yelp.com/biz/beretta-san-francisco?adjust_creative=Sb39Q_neG8ncCfDxiJ2TWw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Sb39Q_neG8ncCfDxiJ2TWw,3975,Italian,4,$$,37.753869,-122.420611,1199 Valencia St,San Francisco,CA,US,(415) 695-1199,"[""Beretta captures the best of two worlds: it's a down-to-earth, neighborhood restaurant mixed with all the best parts of a professional kitchen and staff...."", 'Very good food, fresh and delicious \nGood service and good vibe i really like it, my way to see a quality in a food place is by the restaurant restrooms!...', 'This place can get packed for dinner so make sure you come early or make a reservation.\n\nWe got the tricolore salad and fried cauliflower for appetizers...']"
4-ra3RxOy1PpvnaK49dy8w,Eight AM,https://s3-media4.fl.yelpcdn.com/bphoto/8TFLuxxAOIkJRiVp5cQWBQ/o.jpg,https://www.yelp.com/biz/eight-am-san-francisco?adjust_creative=Sb39Q_neG8ncCfDxiJ2TWw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Sb39Q_neG8ncCfDxiJ2TWw,1551,American (New),4.5,$$,37.80627592,-122.4191954,1323 Columbus Ave,San Francisco,CA,US,(415) 292-4888,"['We are here multiple times during our SF trip--the food was amazing and service very attentive. Will definitely be eating here on our next trip.', ""We are locals but live about 2 hours away now so decided to play 'tourist' \nChecked online for places to eat near our hotel and this place popped up...."", 'Great food! Excellent quality! There were 6 of us and everyone left extremely satisfied. We enjoyed the avocado toast, a few bagel fix ups, a frittata, and...']"
4rXyiTBn0b9xiuKkHoJ32g,Señor Sisig,https://s3-media1.fl.yelpcdn.com/bphoto/qrZldAEcP1TfTTUYpwXXdA/o.jpg,https://www.yelp.com/biz/se%C3%B1or-sisig-san-francisco-9?adjust_creative=Sb39Q_neG8ncCfDxiJ2TWw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Sb39Q_neG8ncCfDxiJ2TWw,373,Mexican,4,$$,37.757154,-122.421326,990 Valencia St,San Francisco,CA,US,(855) 747-4455,"['Señor Sisig is the shit. This delicious Filipino fusion spot serves burritos, tacos, nachos, and fries with delightfully unique flavors. Señor Sisig also...', 'First time at this location and arrived around 5pm on a Saturday. Great time to stop by as there was no wait. Line started getting long afterwards! \n\nMy...', ""This place is insanely good! I could've never even fathomed the idea of Mexican Filipino fusion before coming here. We came on a Friday night and the line...""]"
53hTeeM2L5NTEIL_D_HH8Q,The Butcher Shop by Niku Steakhouse,https://s3-media2.fl.yelpcdn.com/bphoto/9Z_Ppt7RMLqKoDKg7OrrNw/o.jpg,https://www.yelp.com/biz/the-butcher-shop-by-niku-steakhouse-san-francisco?adjust_creative=Sb39Q_neG8ncCfDxiJ2TWw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Sb39Q_neG8ncCfDxiJ2TWw,196,Butcher,4.5,$$$,37.7694943,-122.402886,57 Division St,San Francisco,CA,US,(415) 829-2306,"['Was looking for some picana to slap on the grill with less than 5 hours before having to grill them up and this place hit the spot with their meat. We were...', ""The butcher shop servers 2 kinds of burgers and wagyu fat-cooked fries for lunch. They don't have any seating inside so you should be prepared to take your..."", ""As the name implies, this butcher shop is a standalone outlet affiliated with Michelin-starred Niku Steakhouse next door.\n\nHere, you'll find beautiful...""]"
5iZp3XBPOUTIqQY7vGAfVA,Hotline,https://s3-media3.fl.yelpcdn.com/bphoto/VO8rMtH4In-1uNV8VoS3NQ/o.jpg,https://www.yelp.com/biz/hotline-san-francisco?adjust_creative=Sb39Q_neG8ncCfDxiJ2TWw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Sb39Q_neG8ncCfDxiJ2TWw,29,Korean,4,$$,37.74203,-122.50446,3560 Taraval St,San Francisco,CA,US,(415) 702-6301,"['So I thought this was going to be a fast casual steam table joint.  Turned out you order at the counter and your food is made-to-order, which is fine by me...', 'Fans of Korean-Chinese food, we stopped by Hotline for a bite. Wow, did Hotline deliver with family-sized portions, perfect for sharing!\n\nWe ordered...', 'I came here for dinner with a friend yesterday and was overall impressed! \n\nI tried their one entree + one side combo (was a little sad they got rid of...']"
5JnRBNZ53e3pgKUNOI5kig,Spork Restaurant,https://s3-media1.fl.yelpcdn.com/bphoto/LQ89SFDzvT8mkCceSEEJNw/o.jpg,https://www.yelp.com/biz/spork-restaurant-san-francisco-3?adjust_creative=Sb39Q_neG8ncCfDxiJ2TWw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Sb39Q_neG8ncCfDxiJ2TWw,92,Asian Fusion,5,$$,37.79767722,-122.4075332,631 Broadway,San Francisco,CA,US,(415) 291-0879,"['My husband had the PANDAN WAFFLE COMBO and he said it was awesome! Homemade Pandan Waffle, Choose Two Eggs any Style, Bacon Served with Homemade Syrup,...', 'I highly recommend this place if you are in the area. We ordered today and the pad Thai chicken is delicious. We love our food and I would love to try other...', 'So much fun! Great dalgona coffee. Also, thai iced tea french toast. Brunch is back baby!']"
5o24fe7v2Z0dgt3TCkZ1ww,Milkbean,https://s3-media1.fl.yelpcdn.com/bphoto/SsSI2kH4Yq68hcZJJmdnkQ/o.jpg,https://www.yelp.com/biz/milkbean-san-francisco-4?adjust_creative=Sb39Q_neG8ncCfDxiJ2TWw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Sb39Q_neG8ncCfDxiJ2TWw,290,Cafes,4.5,$,37.7871613,-122.4162122,881 Post St,San Francisco,CA,US,(415) 866-8811,"['came across this spot while on the go & i was pleasantly surprised! super sweet staff & my latte was perfection! cant wait to come back (:', 'Editing my review after I had one of their sandwiches and the service has been better! I keep coming back for their sandwiches now and their lavender latte...', ""Been here a few times already, but didn't write a review until now. Great sandwiches (huge!) and a cute spot which is unexpectedly nice.""]"
6LgVPqC6HFU_q0KrIW1B1Q,Ben Tre Vietnamese Homestyle Cuisine,https://s3-media1.fl.yelpcdn.com/bphoto/Z1_8uArjVHO49OBQ17iyXA/o.jpg,https://www.yelp.com/biz/ben-tre-vietnamese-homestyle-cuisine-south-san-francisco?adjust_creative=Sb39Q_neG8ncCfDxiJ2TWw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Sb39Q_neG8ncCfDxiJ2TWw,1951,Vietnamese,4,$$,37.65578783,-122.4122281,398 Grand Ave,South San Francisco,CA,US,(650) 952-2243,"[""According to my fiancé, their beef pho is the best he's ever had. They're flavorful and meaty. I had the papaya vermicelli salad with shrimp and white..."", ""Listen. I go to a place 3 times before I review.\n\nSo,\n\nI've had Pho all around the Bay Area but Ben Tre is something special. I've been going here since..."", 'Came here last Friday around 7:40 pm.\nWe waited about 20 mins to get seated. \nWe ordered garlic noodle with filet mignon plate and short ribs and chicken...']"
7dHj1XDVA_7AYXTfp5i-BQ,MOMO noodle,https://s3-media3.fl.yelpcdn.com/bphoto/PLMiHaE7EZgSvPetGq5A4Q/o.jpg,https://www.yelp.com/biz/momo-noodle-san-francisco?adjust_creative=Sb39Q_neG8ncCfDxiJ2TWw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Sb39Q_neG8ncCfDxiJ2TWw,99,Noodles,4,$$,37.79105377,-122.4019318,,San Francisco,CA,US,(408) 800-6819,"['Brought a couple of friends to experience Spark Social (food truck location) :)\n\nFirst Impression: Spark Social vibes are uncomparable - lots of really...', 'WHEN: Sunday @ 3pm\n\nLocated at Spark Social in mission bay. Momo noodle is a food truck, you use the iPad for ordering, then it prints out a number for you...', 'Easily one of the best noodle trucks in the peninsula. i ordered the Spicy Pork and yes it is more than enough to fill. I suggest drinking water as it is...']"
7tsN9N9mhfJRNTe37pLFMg,Burma Love,https://s3-media3.fl.yelpcdn.com/bphoto/Sd_ij4_9TyALdoNgwnzmaw/o.jpg,https://www.yelp.com/biz/burma-love-san-francisco-10?adjust_creative=Sb39Q_neG8ncCfDxiJ2TWw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Sb39Q_neG8ncCfDxiJ2TWw,1468,Burmese,4,$$,37.76961,-122.42205,211 Valencia St,San Francisco,CA,US,(415) 861-2100,"['Yea leaf salad is goated. I love Burma love. I love Burma love. The minced chicken and lamb curry GOATED eat here pretty please.', 'Ordered takeout today and loved the food, not the prices though :S\n\nFood ordered: Garlic eggplant, mint chicken for my partner, platha, and brown rice. The...', 'Excellent. We got the lamb, both salads, pitcher of beer, and the rounds crispy chicken balls. Regrettably no photos this time. \n\nMake reservations!']"
8dPFvqiYz4ZJUY4DZqZo1Q,Hidden Spot - South San Francisco,https://s3-media4.fl.yelpcdn.com/bphoto/dTM8wYiF3ETonZ1Ws3Fjzw/o.jpg,https://www.yelp.com/biz/hidden-spot-south-san-francisco-south-san-francisco?adjust_creative=Sb39Q_neG8ncCfDxiJ2TWw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Sb39Q_neG8ncCfDxiJ2TWw,514,Sandwiches,4.5,$$,37.6550735,-122.4103483,303 Grand Ave,South San Francisco,CA,US,(650) 872-4484,"[""I almost hate to post this as I don't want the place to become super crowded but the sandwiches here are sooooo delicious!  Our favorites are the Battle,..."", ""O V E R A L L: Felt awkward when I was there. I felt like I was walking into a  members only club of sorts. Don't know why. I get there at 1145am and it was..."", 'Great food! Honestly, the chicken sando was good (definitely shareable) but the real MVP are the chicken wings. The honey butter garlic flavor is delicious...']"
8dUaybEPHsZMgr1iKgqgMQ,Sotto Mare,https://s3-media3.fl.yelpcdn.com/bphoto/o3hIcGLMxV_5ynxEjGWGrw/o.jpg,https://www.yelp.com/biz/sotto-mare-san-francisco-4?adjust_creative=Sb39Q_neG8ncCfDxiJ2TWw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Sb39Q_neG8ncCfDxiJ2TWw,4508,Seafood,4.5,$$,37.79979,-122.40834,552 Green St,San Francisco,CA,US,(415) 398-3181,"['A perfect place and flavor!\nI seated on bar table and everythings are good.\nI will come again next year.', 'Cute atmosphere and amazing food!! The scallops were some of the best that we had ever had', ""Excellent food, we split the wedge salad and cioppino, and it was a ton of food, we didn't finish the cioppino. Amount of seafood in it was awesome, it...""]"
8kck3-K4zYKTJbJko0JlXQ,Farmhouse Kitchen Thai Cuisine,https://s3-media4.fl.yelpcdn.com/bphoto/kUlEaPpv0JGlHG_nrPr7wQ/o.jpg,https://www.yelp.com/biz/farmhouse-kitchen-thai-cuisine-san-francisco?adjust_creative=Sb39Q_neG8ncCfDxiJ2TWw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Sb39Q_neG8ncCfDxiJ2TWw,3296,Thai,4,$$,37.76019288,-122.4114189,710 Florida St,San Francisco,CA,US,(415) 814-2920,"['In general, San Francisco is one of those cities where you can go on a break or just eat something with your friends or family.\nAt Farmhouse, for example, I...', 'Farmhouse Kitchen has me daydreaming of my next visit. The last time I visited it was after I ran the SF Marathon. I ordered the RUN JUAN Sizzling which is...', ""My 2nd time there, overall the food is good and tasty but I had the Volcano Soup Noodle and it was impossibly spicey. We were celebrating my friend's...""]"
8u7pyRsCdf0DOP-Vg6MuLQ,Purple Rice,https://s3-media1.fl.yelpcdn.com/bphoto/IlTN8YP7QfKme9-ulpeLSg/o.jpg,https://www.yelp.com/biz/purple-rice-san-francisco?adjust_creative=Sb39Q_neG8ncCfDxiJ2TWw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Sb39Q_neG8ncCfDxiJ2TWw,206,Korean,4.5,$$,37.771917,-122.430753,509 Haight St,San Francisco,CA,US,(415) 932-6257,"[""I wanted BiBimBop & Japchae for dinner. My dining companion didn't know what to expect from Korean food. We each ordered a BiBimBop dinner and a Japchae..."", 'My friends wanted to take me out for dinner on my birthday. I had initially picked a different Korean restaurant, but wanted to make things easier, but...', ""Highly recommended for vegetarians food options! \nTried tofu stew for the first time and loved it :) \n\nThe staff was a bit rude but that's okay.""]"
9nltvO9__dkyRIT17D5TqQ,Palm House,https://s3-media3.fl.yelpcdn.com/bphoto/WEhiaYvvbCOpoGPH6rybtQ/o.jpg,https://www.yelp.com/biz/palm-house-san-francisco?adjust_creative=Sb39Q_neG8ncCfDxiJ2TWw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Sb39Q_neG8ncCfDxiJ2TWw,1127,Caribbean,4,$$,37.797772,-122.432887,2032 Union St,San Francisco,CA,US,(415) 749-9959,"['One of my favorite places in the city. During the day, the place is a nice restaurant. Their food portion is big. I love the Cubano and spiced fries. Their...', 'We came here for a birthday party and rented the sun room at the entrance of the building. The minimum was $550 to book the place. We ordered several apps...', 'I went to Palm House today and sat at the bar. My friend and I got drinks and closed out. I live a block away. After I finish my drink at the bar with my...']"
a-Lf60V3BDdS27la95VQWA,Hodala,https://s3-media3.fl.yelpcdn.com/bphoto/aFrde5SlRjFVFqiFM8gxsg/o.jpg,https://www.yelp.com/biz/hodala-san-francisco?adjust_creative=Sb39Q_neG8ncCfDxiJ2TWw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Sb39Q_neG8ncCfDxiJ2TWw,633,Taiwanese,4,$$,37.78000541,-122.4816843,5801 Geary Blvd,San Francisco,CA,US,(415) 702-9510,"['I like this restaurant  I think their stuff are really nice \nThe food are so yummy \nReally good\nI like the fired chicken', 'Hodala Ratings: 4/5\n\nFood: 4/5 - I was searching for some comfort food after long travels, and Hodala caught my attention. I am always on the hunt for good...', 'Definitely a hole in the wall. This was my first time here and my favorite dish was the Taiwanese pork belly gua bao.\n\nThey have a large variety of drinks...']"
Avc_8DPcnBll9WZcEzaJHA,La Cocina Municipal Marketplace,https://s3-media3.fl.yelpcdn.com/bphoto/3H6AsNJBopbLCd46H12Hag/o.jpg,https://www.yelp.com/biz/la-cocina-municipal-marketplace-san-francisco?adjust_creative=Sb39Q_neG8ncCfDxiJ2TWw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Sb39Q_neG8ncCfDxiJ2TWw,32,Food Court,5,$$,37.78180582,-122.416181,332 Golden Gate Ave,San Francisco,CA,US,(415) 570-2595,"['La Cocina is an excellent concept, where a bunch of really friendly people (from security guards through cashiers and cooks) prepare excellent food. The...', 'Hidden gem.  I had to kill some time while waiting for my passport pick up and luckily found these hype pop up cafes nearby with not your typical run of the...', ""I love this place. It's like stepping into different parts of the world while still being in the tenderloin area. The bouncer as I would like to call him...""]"
